,G1,G2,G3,SP2_1,SP2_2,SP2_3,R1,R2,R3,SP1_1,SP1_2,SP1_3,NC,Time
110,26677.004583767815,27479.216434417165,26927.248960581746,16346.567548595825,16372.019464720192,16151.339782869145,3933.116925817656,3533.905935057369,3741.7989718537874,9260.09893491887,8857.56619192413,9264.5854119624,194.64720194647202,1110
111,26542.097454868945,27520.283331492323,26965.773789115963,16201.560387769377,16235.0938968668,16079.862309997548,3898.9688351778263,3514.0929106599583,3742.0365782455697,9202.828986720098,8808.914535702417,9180.42214477485,195.62575941676792,1120
112,26437.150096280533,27260.16716541121,26651.692118479044,16088.9628681178,16173.54555219217,15908.031123805773,3858.8064696040155,3508.5547785547787,3671.0859568447113,9104.957402024658,8769.857761286334,9085.64787661562,192.72727272727275,1130
113,26358.399136127424,27098.57761286333,26523.40294840295,15927.141687141688,16044.002728247102,15751.889425128862,3828.146495631158,3459.0695689287236,3680.08658008658,9107.822720598051,8697.340334259927,9016.83904917438,193.93939393939394,1140
114,26366.918313865015,27134.721220580293,26707.30777296906,15910.934018717466,15927.280410222376,15809.538642758984,3817.324811280444,3469.1159123362513,3668.6330618534007,9037.06463028497,8656.974132547413,9021.606404300428,193.7046004842615,1150
115,26331.79094451162,26923.806010424996,26572.046199766875,15809.367572864112,15928.035745462306,15695.9906085385,3829.8959206534073,3452.0697892975086,3653.745116582525,9003.780211495401,8618.51291535124,9033.487479756544,197.09794437726725,1160
116,26086.405211554913,26807.264665300274,26493.65109067579,15432.985566512785,15564.148432694357,15388.446860256157,3776.829835474682,3421.0414613810353,3637.4320767205945,8892.707557857259,8462.101324542924,8820.134114849032,191.61676646706587,1170
117,26171.65400028362,26686.720352016404,26384.08851141825,15550.517030549961,15581.987274230318,15446.97307598735,3763.811802232855,3429.0745563563682,3626.590033842922,8878.458048714954,8483.159328550415,8906.081502763425,194.97607655502392,1180
118,26209.099021551145,26789.622603593103,26364.745800689816,15553.598266667685,15445.374108236922,15401.315388367271,3765.8338783518643,3419.600441319948,3636.3989889169748,8909.792252591016,8497.009044648981,8883.267033432077,201.4388489208633,1190
119,26147.113078767754,26816.601690714473,26323.76234718566,15493.7558427834,15538.681280680785,15320.027029224077,3758.534990189667,3410.096288451472,3628.2788202427746,8845.187927328041,8468.733318992647,8860.959232613908,199.04076738609115,1200
120,26267.43726219486,27066.40880010445,26521.490002382965,15702.95038460741,15764.410525233838,15576.456563384974,3788.487496447854,3443.017551713204,3649.1901108269394,8939.714060457907,8544.725476420002,8928.549166277078,200.48309178743963,1210
121,26318.46397728364,26852.606526912918,26398.328257612226,15612.930155262298,15613.642802295637,15492.517990100245,3759.336786584356,3424.5164831416423,3663.911949983049,8869.66844660066,8523.157438998822,8884.57397823521,201.44752714113392,1220
122,26217.438303487528,26696.271681359493,26359.17578583522,15533.949527898772,15645.667353340454,15337.97187787691,3716.425412143144,3402.07534779308,3629.3786668395182,8844.665645805066,8452.12894863675,8811.720467964517,200.24125452352231,1230
123,26038.476901077654,26574.164080183244,26289.348382633467,15422.476275775663,15482.783083499162,15308.765494363794,3711.3530234520117,3389.7177695148794,3617.270092818172,8797.901112069729,8407.215035112607,8755.53067337716,196.6224366706876,1240
